"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dsel","Dsel",380.316876730299,-0.0089355437405223,0.0385763588622884,NA,0.580376712545927,0.926399798069374
"Dsg1c","Dsg1c",20.7382057440003,-0.00150832824377921,0.0527366680759338,NA,0.853555743776455,NA
"Dsg2","Dsg2",54.9273249625231,0.0143452296248553,0.0535786698024919,NA,0.250380913319581,NA
"Dsn1","Dsn1",50.6915258812921,0.00369084061438422,0.0484391640045428,NA,0.763753386033828,NA
"Dsp","Dsp",106.544680585618,-0.00487795203451011,0.0513359638370414,NA,0.634467812895716,NA
"Dst","Dst",8742.96609024084,0.00973270353933586,0.0462843055519276,NA,0.50800822012446,0.899773202249332
"Dstn","Dstn",2746.34524171168,0.011716184960268,0.031404826624657,NA,0.452969097554285,0.879409391223096
"Dstyk","Dstyk",1251.22850156371,-0.0220038739409763,0.0388137317956036,NA,0.222611911122265,0.738352106623865
"Dtd1","Dtd1",732.040893092697,-0.0276229694026053,0.0423858737543255,NA,0.152901394737115,0.657364374362223
"Dtd2","Dtd2",154.125088787789,0.0262299639634313,0.0533581360160808,NA,0.139271033601071,NA
"Dtl","Dtl",117.616995480457,0.000357082058947437,0.0467839244973169,NA,0.978185095138024,NA
"Dtna","Dtna",2689.0734171501,0.0245129663784331,0.0319066614011707,NA,0.144551104273967,0.646318655901823
"Dtnb","Dtnb",709.397086111714,0.0266667022060385,0.0436246852437997,NA,0.165354494859968,0.669235745545523
"Dtnbp1","Dtnbp1",745.304117163966,-0.00617757501509381,0.0344375562092638,NA,0.695290108670311,0.95475745102445
"Dtwd1","Dtwd1",105.609950528746,0.00646060380998162,0.0483069597052279,NA,0.616395860179377,NA
"Dtwd2","Dtwd2",48.2616265922336,0.00165830513681458,0.0509077596560218,NA,0.868941014050679,NA
"Dtx1","Dtx1",1209.41008416368,-0.0497976840776685,0.049237132062845,NA,0.0376619534885774,0.386238853620165
"Dtx2","Dtx2",145.5270792562,0.00445038933203631,0.0434701533551554,NA,0.763680501665586,NA
"Dtx3","Dtx3",2716.78190926341,-0.104189562355675,0.0514203291483622,NA,0.00131133668311198,0.0608782516082161
"Dtx3l","Dtx3l",116.011420532326,0.0112650995118505,0.0486597110306732,NA,0.422851946371605,NA
"Dtx4","Dtx4",715.954785574077,0.0202319632249509,0.0402115373525199,NA,0.258255083701618,0.772905163219847
"Dtymk","Dtymk",322.235803363896,-0.000764998517049674,0.0372886774266376,NA,0.961021395765041,0.994614223829121
"Dubr","Dubr",146.700540598695,0.0120706239011681,0.0462594043534602,NA,0.430630162349601,NA
"Dus1l","Dus1l",388.49322841759,-0.00991912357930189,0.0393743760425424,NA,0.541707499932941,0.913033497441087
"Dus2","Dus2",180.700036317734,-0.0179658858952742,0.0473652600813342,NA,0.281432269767471,0.791295730532122
"Dus3l","Dus3l",1013.97577736046,-0.00990438859722815,0.0320554995837412,NA,0.526618880372027,0.90747563599542
"Dus4l","Dus4l",85.9371580251666,0.0184685998637657,0.053334106430169,NA,0.204000840986156,NA
"Dusp1","Dusp1",661.539245156674,-0.0003381649529555,0.0531071889900582,NA,0.964789915777213,0.995884872077547
"Dusp10","Dusp10",123.117721700295,-0.0030355889725495,0.0472800874657407,NA,0.814402814292314,NA
"Dusp11","Dusp11",1632.04751209539,0.00444983302824974,0.0344559181041604,NA,0.776591488975592,0.963342674371178
"Dusp12","Dusp12",244.649460083753,-0.100018114376012,0.0842673479650746,NA,0.00251057310768363,0.0924804633923009
"Dusp14","Dusp14",778.616313373798,-0.035069429772201,0.0598082521759531,NA,0.0671891120445843,0.493423950724329
"Dusp15","Dusp15",355.425281617014,0.00683159785869684,0.0383242412784591,NA,0.668324288769683,0.948139583420835
"Dusp16","Dusp16",300.525151079734,0.0122417669361851,0.0470398684061646,NA,0.416729640842659,0.864981567920807
"Dusp18","Dusp18",444.701917867712,0.000306869623651745,0.040601314062678,NA,0.984004192828784,0.998399103756945
"Dusp19","Dusp19",224.476508362457,0.00277275579977905,0.0425450119789501,NA,0.852749154252801,0.978448314190908
"Dusp2","Dusp2",12.8276920471261,-0.00173907967601739,0.0539645981952401,NA,0.797887335322565,NA
"Dusp22","Dusp22",414.602637146973,0.0154224068997749,0.0428608820882412,NA,0.361818387601359,0.848603221719102
"Dusp23","Dusp23",55.6691236966766,0.00604684487939341,0.0498697220191276,NA,0.606783345838741,NA
"Dusp26","Dusp26",1250.61474173755,-0.0209867278395026,0.0401001199363992,NA,0.243987426210871,0.759219934697445
"Dusp27","Dusp27",16.437428513837,-0.00741060289848865,0.0565184418450526,NA,0.268756827648455,NA
"Dusp28","Dusp28",367.396319288082,-0.00572593290007539,0.0395788034781956,NA,0.716128803541327,0.957429427069605
"Dusp3","Dusp3",2915.62286362554,-0.00900766666997723,0.0254916040724506,NA,0.511288986818591,0.901007770384445
"Dusp4","Dusp4",203.527737283842,-0.00951057117057199,0.0540033960663402,NA,0.332654167621124,0.827237347125127
"Dusp5","Dusp5",234.813364675754,0.0188072162643475,0.0547274970027999,NA,0.179113709645878,0.684985559674222
"Dusp6","Dusp6",934.040239829879,0.000625153712852595,0.040366529257439,NA,0.967514244156223,0.996357131768364
"Dusp7","Dusp7",1003.40961255634,-0.0373486615657719,0.0503735226024645,NA,0.0825222688049519,0.532993461826219
"Dusp8","Dusp8",2210.28829254246,-0.0919547330391289,0.0502353311774358,NA,0.00268777553856395,0.0958794411946347
"Dut","Dut",321.299816989007,0.00751320288956403,0.0376094451242963,NA,0.639250222402498,0.941387971774813
"Duxbl1","Duxbl1",43.8999727883734,0.0124590218334329,0.0537323740631334,NA,0.277168022188595,NA
"Dvl1","Dvl1",1586.20311765787,-0.0131233094923415,0.0302201311853037,NA,0.393749073531123,0.856325388625497
"Dvl2","Dvl2",307.419247622826,-0.0432729647850356,0.0597028321627178,NA,0.0493149281129255,0.435953864685319
"Dvl3","Dvl3",824.507549330631,0.0489782246302913,0.0559318155127853,NA,0.0409951126747055,0.40198525177235
"Dxo","Dxo",171.605397257935,-0.0310979708686385,0.0557461024355491,NA,0.0988127120956487,NA
"Dym","Dym",653.148780423079,0.0267884215568322,0.0437093208880375,NA,0.16401424876112,0.667774697687382
"Dync1h1","Dync1h1",10292.5581224806,0.00553951494586134,0.0393110422913789,NA,0.72515909125615,0.957429427069605
"Dync1i1","Dync1i1",1953.71057666643,-0.0112133539498094,0.027317857807667,NA,0.436348093353231,0.873067868596954
"Dync1i2","Dync1i2",2695.92924757049,0.00480938417512973,0.0263425457226187,NA,0.730405539561981,0.958856500497312
"Dync1li1","Dync1li1",1436.14747854507,0.00313590867714749,0.0280936993710794,NA,0.828309738905086,0.974809011732914
"Dync1li2","Dync1li2",4882.01202480864,0.00908269672989716,0.0246843144001172,NA,0.498220887636117,0.899336081416094
"Dync2h1","Dync2h1",913.758806962658,-0.00493649083492621,0.0418409194014398,NA,0.74690754304873,0.960123758588358
"Dync2i1","Dync2i1",330.834815632067,-0.0118623315669354,0.0406278459450512,NA,0.471196497702731,0.885311981244961
"Dync2i2","Dync2i2",418.867412558377,-0.015592281525765,0.0394322119998016,NA,0.362050191167917,0.848603221719102
"Dync2li1","Dync2li1",239.682300494519,-0.0174231618775308,0.0471447438236416,NA,0.293234162506144,0.798480667075887
"Dynll1","Dynll1",3130.36538751147,-0.00603897357452528,0.0334178833726884,NA,0.699487303611804,0.955998964200172
"Dynll2","Dynll2",9453.85405099659,-0.226590215213085,0.0470215133585921,NA,1.28233078895137e-09,1.89510171595741e-06
"Dynlrb1","Dynlrb1",1790.23437432231,0.00337725043737395,0.0327143369493862,NA,0.826842408659811,0.974018958282691
"Dynlrb2","Dynlrb2",21.6712074308945,0.00624427745823224,0.0547294243140967,NA,0.411271741026883,NA
"Dynlt1a","Dynlt1a",173.790555640281,-0.0099985275137525,0.0461255256743216,NA,0.500223523681519,NA
"Dynlt1b","Dynlt1b",125.9080767944,0.0187260725089034,0.0545742488458848,NA,0.182217144209922,NA
"Dynlt1c","Dynlt1c",86.4254962871153,-0.00303325538480126,0.0480574828485175,NA,0.807456748705933,NA
"Dynlt1f","Dynlt1f",77.3410833486852,0.0063263222145193,0.0489321205796272,NA,0.61191769715503,NA
"Dynlt2a2","Dynlt2a2",33.6274735040027,0.0119960784685731,0.0537470538582592,NA,0.28533489449382,NA
"Dynlt2b","Dynlt2b",150.444258378005,0.000340726273165275,0.0453884654443166,NA,0.980278390299349,NA
"Dynlt3","Dynlt3",2575.08149575935,-0.00564893342934137,0.0279631441192942,NA,0.696147590170509,0.95475745102445
"Dyrk1a","Dyrk1a",1253.03156755245,0.024922918463363,0.0400685534438647,NA,0.181178287089005,0.688823733897741
"Dyrk1b","Dyrk1b",356.366793694418,-0.00177668761078113,0.0427486870097059,NA,0.904620994279487,0.986592851095076
"Dyrk2","Dyrk2",809.58363417618,-0.00472218016208383,0.039056133618339,NA,0.763772414756522,0.960704052931247
"Dyrk3","Dyrk3",149.31292255317,0.0023609437586979,0.0461902363074977,NA,0.860903694612603,NA
"Dysf","Dysf",64.8843918554297,0.0144823471390879,0.052143190853504,NA,0.279471324838542,NA
"Dzank1","Dzank1",6148.34923547263,-0.00172452949607803,0.0248993038279662,NA,0.898030272975755,0.986592851095076
"Dzip1","Dzip1",1585.24666064131,0.0217539427155697,0.0422987549458007,NA,0.233004089354985,0.749553568814891
"Dzip1l","Dzip1l",365.766960685451,0.00760016017272532,0.0383255067321163,NA,0.635247761269112,0.94076981494756
"Dzip3","Dzip3",2087.8309889934,0.00574251440048172,0.0300848610819261,NA,0.702201166774372,0.956873830487209
"E030013I19Rik","E030013I19Rik",20.7387056136422,0.00237662948202974,0.0533774651030794,NA,0.754445612414858,NA
"E030022I16Rik","E030022I16Rik",14.1371647429489,0.000860769240292174,0.0532962241795211,NA,0.908253324179456,NA
"E130008D07Rik","E130008D07Rik",75.1609345679878,-0.00486137138617851,0.0482871494491803,NA,0.69907164944294,NA
"E130102H24Rik","E130102H24Rik",92.7299876917098,0.0218346651766864,0.0560364999816125,NA,0.14062239467896,NA
"E130114P18Rik","E130114P18Rik",60.5244015645737,-0.000925287617446196,0.0489442500748492,NA,0.936691132315454,NA
"E130307A14Rik","E130307A14Rik",604.851844501305,0.00772463737054006,0.033522281209456,NA,0.623982236232545,0.937923555458537
"E130308A19Rik","E130308A19Rik",224.472889836872,0.00634937218605463,0.043165606770454,NA,0.674747311355285,0.950720355693482
"E130311K13Rik","E130311K13Rik",114.643456012534,-0.007330132625002,0.0478498179130425,NA,0.583435131931843,NA
"E130317F20Rik","E130317F20Rik",69.6225324144804,0.00252363304929883,0.0484152348972651,NA,0.835443427907681,NA
"E230016M11Rik","E230016M11Rik",63.5742403837626,-0.00232357493492538,0.0496309428614912,NA,0.835975029494466,NA
"E230020A03Rik","E230020A03Rik",15.0081030441293,0.00392052015598156,0.0541660435425006,NA,0.584340051492799,NA
"E230025N22Rik","E230025N22Rik",10.3395883158789,0.00889263863225725,0.0585949042716002,NA,0.152719298690224,NA
"E230029C05Rik","E230029C05Rik",46.4599488213444,0.0188181821337553,0.0575044607634237,NA,0.134445573918524,NA
"E2f1","E2f1",165.320776163582,0.0105269922672243,0.0469270296179327,NA,0.472155297221094,NA
"E2f2","E2f2",15.5063218916287,-0.0078196623773552,0.0568208285705699,NA,0.244346635744326,NA
"E2f3","E2f3",466.145973827765,-0.0117436221037437,0.0386738515336408,NA,0.477292971877728,0.888172799186333
"E2f4","E2f4",342.27218724251,-0.00440407236567607,0.0410677488492742,NA,0.774996643419969,0.962875302461365
"E2f5","E2f5",137.299806445402,0.00623342598828222,0.044402784005446,NA,0.671947190576412,NA
"E2f6","E2f6",671.919131914914,0.0172677144231305,0.043326001777568,NA,0.317098097819832,0.817642029398345
"E330034L11Rik","E330034L11Rik",100.696753274402,0.00415500549194728,0.047677595833062,NA,0.746203076302321,NA
"E430018J23Rik","E430018J23Rik",74.2296773719204,8.71033454557335e-05,0.0483143344862592,NA,0.994250153589365,NA
"E430024I08Rik","E430024I08Rik",318.262517116909,0.0343441254922658,0.0528620806854479,NA,0.0941892821791996,0.557787216330038
"E430024P14Rik","E430024P14Rik",61.1510129041435,0.0177320468949561,0.0545690517925312,NA,0.19101883593006,NA
"E4f1","E4f1",366.755134421301,0.0181346912833025,0.0449755098956925,NA,0.292924773973608,0.798480667075887
"E530001F21Rik","E530001F21Rik",30.2629288063587,0.00278127721545606,0.0510068577181596,NA,0.783101676865753,NA
"E530011L22Rik","E530011L22Rik",119.929113882766,-0.0142259869500759,0.0509513133942637,NA,0.307431356283302,NA
"Eaf1","Eaf1",449.08353861338,0.00059790224541157,0.0394491211278907,NA,0.96920103811442,0.996357169770735
"Eapp","Eapp",673.988600351052,0.0047895435420923,0.0316323335148156,NA,0.754372206806054,0.960490143848235
"Ears2","Ears2",122.418104826033,-0.0140690675033287,0.0492025532330156,NA,0.339894066658878,NA
"Ebag9","Ebag9",426.23467543778,0.0118194150221433,0.038165705616677,NA,0.474611144616382,0.886254926183478
"Ebf1","Ebf1",132.449990100989,0.00354300691105779,0.0464346825739345,NA,0.792375123863106,NA
"Ebf2","Ebf2",34.370994557336,0.0112360686791407,0.0557217077426685,NA,0.235085135573945,NA
"Ebf3","Ebf3",125.167999031006,0.00474428648571419,0.0490451931398867,NA,0.693637758850347,NA
"Ebf4","Ebf4",153.427187801929,0.00751167167940544,0.0467873594692868,NA,0.590513456037767,NA
"Ebna1bp2","Ebna1bp2",740.131145455477,0.0418952782005315,0.0486663171706325,NA,0.0619396325882252,0.475430138303602
"Ebp","Ebp",209.284894621028,0.033497004718917,0.0568627236895827,NA,0.0843141234045634,0.53941224899209
"Ebpl","Ebpl",183.06934439592,-0.00994074314794941,0.046226002614396,NA,0.501151726725065,0.899773202249332
"Ecd","Ecd",575.307188903545,-0.0101909839744018,0.0357020077087979,NA,0.529530012592696,0.907521522583595
"Ece1","Ece1",838.00299716094,0.0260089449017223,0.0426258598626483,NA,0.172211262577092,0.677888336765816
"Ece2","Ece2",585.937067020898,-0.0626548466563887,0.0631026483276595,NA,0.0186707472266087,0.283625374536369
"Ecel1","Ecel1",379.390662179742,-0.0257085577663172,0.0511668938787902,NA,0.157235683014597,0.661315351599037
"Ech1","Ech1",533.103747701042,0.0226293236337378,0.0445584806375153,NA,0.2178560130597,0.731252581149446
"Echdc1","Echdc1",541.857500774162,0.00500789897603696,0.0367918421401596,NA,0.751674595244776,0.960123758588358
"Echdc2","Echdc2",131.256378150793,-0.0157285628142814,0.0512428683862121,NA,0.274616902560449,NA
"Echdc3","Echdc3",13.0776461650001,-0.000674947138695991,0.0542621539672729,NA,0.914481248845735,NA
"Echs1","Echs1",725.881612879148,-0.0142351903529432,0.0330951559587198,NA,0.378845830220621,0.852667987460689
"Eci1","Eci1",229.516248963904,-0.00605381815257396,0.0429065888180781,NA,0.68968835706674,0.954002182405741
"Eci2","Eci2",442.576575635137,0.0324236088978187,0.0521544495249321,NA,0.106258110209986,0.582647069341356
"Ecm1","Ecm1",72.3605858710702,0.00816153646341374,0.0496907563524703,NA,0.513037992004115,NA
"Ecm2","Ecm2",112.212732704422,0.00261633006986283,0.0470748733730634,NA,0.840612369721826,NA
"Ecpas","Ecpas",2091.63932646715,0.0278128793825079,0.0416025977282953,NA,0.149197728919322,0.653351998949333
"Ecrg4","Ecrg4",89.4164483601275,0.00512867333767554,0.0507845121554409,NA,0.634773722428458,NA
"Ecscr","Ecscr",39.0423745355726,-0.00223467737625309,0.0504784352662946,NA,0.831483094314218,NA
"Ecsit","Ecsit",510.965601729464,0.00480357492898465,0.0365747844771051,NA,0.761273152096959,0.960490143848235
"Eda","Eda",78.7115027199715,0.00905173435525887,0.0512173786526945,NA,0.440386080584205,NA
"Eda2r","Eda2r",12.9529959737909,-0.000663245054284208,0.0541656799207407,NA,0.917521009586356,NA
"Edc3","Edc3",440.174533447251,-0.014195017824229,0.0405759948770256,NA,0.399904073097842,0.858396635108361
"Edc4","Edc4",1032.56292111978,0.0144902588271978,0.0366201042458781,NA,0.387578600977525,0.85417567684544
"Edem1","Edem1",441.574068872309,0.00783649126365401,0.0382092795950001,NA,0.625382385589114,0.938421928257094
"Edem2","Edem2",317.023047821392,0.00198379330400992,0.0386396222331391,NA,0.898816990613825,0.986592851095076
"Edem3","Edem3",1103.03611484061,0.00482732320898556,0.032500612337642,NA,0.754796629745421,0.960490143848235
"Edf1","Edf1",1320.48651110373,-0.0325363738974091,0.0460047789335167,NA,0.111924063335483,0.591950120248248
"Edil3","Edil3",3807.07619716509,0.0327681107503204,0.0452920659697844,NA,0.109607158915842,0.590349531277707
"Edn1","Edn1",33.0088781956565,0.00569795188782258,0.0532338078508019,NA,0.516100420256191,NA
"Edn3","Edn3",75.2793229475129,0.00159510623808761,0.0468430302888042,NA,0.90284515533281,NA
"Ednra","Ednra",64.1941741303119,0.00468127307457028,0.0497028521673433,NA,0.685273712011735,NA
"Ednrb","Ednrb",1016.52697489344,-0.0103806877988863,0.0398574901127682,NA,0.523973516456215,0.907197661546367
"Edrf1","Edrf1",451.882460102185,0.00608525519124559,0.0420915484632966,NA,0.692145350938423,0.954574505511405
"Eea1","Eea1",1211.78836184238,0.0203156249783327,0.035545424459665,NA,0.239896750940118,0.756394967532922
"Eed","Eed",236.003536255492,0.0178169493489217,0.0471510986886051,NA,0.285808728563099,0.793554651975777
"Eef1a1","Eef1a1",31587.0447772317,0.00381044078541266,0.0271882968685606,NA,0.788565388217985,0.964685478003812
"Eef1a1-ps1","Eef1a1-ps1",17.6863423224286,0.00679763617360819,0.0542486480644442,NA,0.41291297682661,NA
"Eef1a2","Eef1a2",12066.5167021968,0.0131525038367079,0.0310785956144617,NA,0.399801509481861,0.858396635108361
"Eef1akmt1","Eef1akmt1",235.733209539396,-0.00921489488416316,0.0427526029931318,NA,0.557039530404052,0.91575190947839
"Eef1akmt2","Eef1akmt2",221.682943140277,0.00994282609039313,0.0442687580011538,NA,0.519777280033364,0.904852022246414
"Eef1aknmt","Eef1aknmt",250.5733437927,-0.0437118570820469,0.06021322572615,NA,0.0474373033101587,0.427453307819052
"Eef1b2","Eef1b2",1729.57713526633,0.00516876186973346,0.0367455492519725,NA,0.744131562268938,0.959915205412455
"Eef1d","Eef1d",1002.24034754625,-0.0458625826648179,0.0479454160421941,NA,0.0473495225526252,0.427453307819052
"Eef1e1","Eef1e1",349.50510426149,-0.000698043579790015,0.0372018987516899,NA,0.964434478263968,0.995884872077547
"Eef1g","Eef1g",3488.79532844226,-0.0251495883324558,0.0428740730037694,NA,0.183384652477152,0.693007891193804
"Eef2","Eef2",17608.9205008701,0.00661803688415258,0.01906036663693,NA,0.545496900841084,0.913145024364907
"Eef2k","Eef2k",631.560857014739,-0.0131546311660631,0.0374968300839177,NA,0.43026669897021,0.8701436757329
"Eef2kmt","Eef2kmt",50.8718022088431,-0.000696681346997683,0.0490661652100231,NA,0.951895506237002,NA
"Eefsec","Eefsec",250.567494814663,-0.00503311311906169,0.0405057533126632,NA,0.746344308513755,0.960123758588358
"Eepd1","Eepd1",267.863077062385,-0.0150837304928143,0.0431217158681826,NA,0.369434523313029,0.850583871238099
"Efcab1","Efcab1",159.525677113607,0.0178414588531907,0.0502763718294451,NA,0.254467739371788,NA
"Efcab10","Efcab10",22.7885449289146,-0.00520207222974119,0.0533540959924813,NA,0.539156855361903,NA
"Efcab12","Efcab12",83.5671149695569,-0.0167193738803666,0.0527838652281089,NA,0.233483404547772,NA
"Efcab14","Efcab14",1066.97210194796,0.0203285000889256,0.0402393675495674,NA,0.256460885517949,0.771246471128833
"Efcab15","Efcab15",24.4090862056947,-0.0104048500193928,0.0553257005267997,NA,0.262514943494636,NA
"Efcab2","Efcab2",356.014123308667,0.0296636697004523,0.048484106301031,NA,0.133494119706537,0.628452254382494
"Efcab5","Efcab5",55.0493466041946,0.00145131778039962,0.0490204147585125,NA,0.900604630835048,NA
"Efcab6","Efcab6",90.0410293919374,0.00307081425986274,0.0480922675305359,NA,0.804838907877323,NA
"Efcab7","Efcab7",29.5820881708572,-0.003290960497446,0.0520350082774197,NA,0.721066130330484,NA
"Efcc1","Efcc1",98.5837160474438,-0.00963238659863437,0.0481979532913673,NA,0.484936788731165,NA
"Efemp1","Efemp1",241.791143262337,-0.00897221057470599,0.0467474942978885,NA,0.53092871860075,0.907950190022648
"Efemp2","Efemp2",133.574827033351,0.0225184051246925,0.0542096247902903,NA,0.157598201446473,NA
"Efhc1","Efhc1",28.2110250841272,0.017223161221472,0.0599840347520901,NA,0.101056881278694,NA
"Efhc2","Efhc2",36.991904923045,0.00859242781985567,0.0530960822868718,NA,0.395238049943269,NA
"Efhd1","Efhd1",539.876736121948,0.00369143450812187,0.0379729934321427,NA,0.814363887592579,0.970694855917885
"Efhd2","Efhd2",3589.27415880231,-0.0244488811588293,0.037484914171375,NA,0.178502583734092,0.684985559674222
"Efl1","Efl1",228.471481103765,0.0793347602918926,0.0747897764702073,NA,0.00693828581081562,0.171255986950905
"Efna1","Efna1",66.194509755877,-0.00406973676145815,0.0482561916297949,NA,0.743947358488071,NA
"Efna2","Efna2",97.6351618337538,-0.00276222350068791,0.0459619890520927,NA,0.839316613782665,NA
"Efna3","Efna3",819.295182109199,-0.176401065359384,0.0607317942329447,NA,1.67374284536457e-05,0.00326695655382953
"Efna5","Efna5",275.403016654696,-0.00259613612516554,0.0390478747266661,NA,0.867710027782362,0.979952182623775
"Efnb1","Efnb1",233.545600790232,-0.0127602203261111,0.0490997926380194,NA,0.373392761192297,0.850583871238099
"Efnb2","Efnb2",863.532669168829,-0.0240731851869553,0.0433405215932207,NA,0.19807790817842,0.709282090725424
"Efnb3","Efnb3",2114.03478753995,-0.065126493584982,0.0498597713570304,NA,0.0144591509249502,0.249940000807021
"Efr3a","Efr3a",2913.54968104484,0.0181560818490494,0.0381066827645424,NA,0.296934892740105,0.801197565309439
"Efr3b","Efr3b",3719.7886936066,0.0125851058057315,0.0326436803299654,NA,0.430074420203335,0.8701436757329
"Efs","Efs",199.938913257996,-0.0165337081390654,0.0470254492398954,NA,0.31176540124789,0.813831207648101
"Eftud2","Eftud2",1451.44649093303,0.0174727975975441,0.0310042330537279,NA,0.271728784147384,0.782000217357323
"Egf","Egf",34.876723352854,0.00673704106013974,0.0542703568945623,NA,0.414387446396448,NA
"Egfem1","Egfem1",87.6699432477037,-0.0205990677249991,0.054842837142978,NA,0.163725460612264,NA
"Egfl6","Egfl6",45.8897027607092,-0.0019092784062379,0.0495840351836715,NA,0.864852817272172,NA
"Egfl7","Egfl7",355.86830935008,-0.0111870138460902,0.0391050701075168,NA,0.496235315714534,0.898616158461356
"Egfl8","Egfl8",18.4316689433609,0.00691109579736373,0.0550305431043424,NA,0.366998863199297,NA
"Egflam","Egflam",54.5465018412721,-0.0229012615466702,0.060133221392573,NA,0.0898395285006695,NA
"Egfr","Egfr",295.274106226473,0.00974453245312302,0.0416407582653101,NA,0.542290850504714,0.913033497441087
"Egln1","Egln1",1314.96898776138,0.00860117758005101,0.0308096015328584,NA,0.574005504887876,0.923279912715828
"Egln2","Egln2",1175.08006028835,-0.129684191163094,0.0613667353872236,NA,0.000450876273939563,0.0315156422561134
"Egln3","Egln3",139.537217615657,-0.00101319506787315,0.0437367081274005,NA,0.944207319397669,NA
"Egr1","Egr1",4737.8456904652,-0.0218478177832093,0.0563447143653619,NA,0.136740410542875,0.631799875450233
"Egr2","Egr2",195.994489367038,-0.00575771499084728,0.0556810589502371,NA,0.373533352057485,0.850583871238099
"Egr3","Egr3",2593.54517094883,-0.00586978000724886,0.0481142942797375,NA,0.648664528738497,0.944068686739316
"Egr4","Egr4",558.159873963497,-0.029641098550759,0.0654139545951667,NA,0.0469456784438466,0.42638546400491
"Ehbp1","Ehbp1",876.581963342428,0.0323872326648137,0.0441007705466058,NA,0.111031606860768,0.591950120248248
"Ehbp1l1","Ehbp1l1",363.065451436261,-0.0727452823104027,0.0713177629653028,NA,0.00992537336481006,0.208799490575975
"Ehd1","Ehd1",624.172220199209,-0.00430147548690205,0.0364764354278631,NA,0.78517753425238,0.964087800441913
"Ehd2","Ehd2",146.382751605277,-0.0119916131228562,0.0504663866027184,NA,0.36839440557331,NA
"Ehd3","Ehd3",1688.10798189953,0.00379319729126577,0.0298631606673738,NA,0.799262022323769,0.966321796058421
"Ehd4","Ehd4",291.244752694659,0.00911226921650943,0.0417193909260706,NA,0.56599536848464,0.919095935392491
"Ehhadh","Ehhadh",73.0496920198595,0.0170540747294185,0.0528082344357459,NA,0.228762340574623,NA
"Ehmt1","Ehmt1",532.537271080607,0.0102583598836959,0.0382010090667423,NA,0.529893692438376,0.907623906899419
"Ehmt2","Ehmt2",3014.05758086207,-0.07098503157055,0.049418277657892,NA,0.00980502175911711,0.207897046426202
"Ei24","Ei24",1418.08565300144,-0.062288816280008,0.0453028543593887,NA,0.0143326028434216,0.248776470495296
"Eid1","Eid1",3461.82648024869,0.00468981210162448,0.0308500690583178,NA,0.756946738819135,0.960490143848235
"Eid2","Eid2",472.615484870253,-0.00696215507988696,0.0371613339608153,NA,0.663020617376172,0.947632936265628
"Eid2b","Eid2b",370.767916058059,-0.0163776471720414,0.0465995135166562,NA,0.318530869121127,0.819090688803893
"Eif1","Eif1",4149.59429566404,-0.0104870499446819,0.0285166525603947,NA,0.477598741309247,0.888172799186333
"Eif1a","Eif1a",837.31523894529,0.00752847867492268,0.0364864217187122,NA,0.638234513289618,0.941253953784319
"Eif1ad","Eif1ad",383.393284001594,-0.0107515072803343,0.039455049531448,NA,0.511238047698629,0.901007770384445
"Eif1ax","Eif1ax",3437.10503150239,-0.0112253001346471,0.025331595554799,NA,0.412164589943646,0.862526516291431
"Eif1b","Eif1b",1119.85537216475,0.0166658503648579,0.0367797569900627,NA,0.328526777484479,0.824230053010677
"Eif2a","Eif2a",728.333900022296,0.0223249933544769,0.0433037636593121,NA,0.223711013174209,0.740182792865245
"Eif2ak1","Eif2ak1",1308.14971743606,0.0367378261184125,0.0403677334836167,NA,0.0730254923469626,0.510081062221755
"Eif2ak2","Eif2ak2",151.904852293374,0.0361940607687987,0.0635582778574237,NA,0.0500364576351323,NA
"Eif2ak3","Eif2ak3",503.155399475601,0.076103235331145,0.0661274233137619,NA,0.00940595588501588,0.202717945063519
"Eif2ak4","Eif2ak4",480.993098048441,0.0335016994612154,0.0514916314405478,NA,0.10167713792051,0.576635986813567
"Eif2b1","Eif2b1",334.392608545518,0.0594504805286061,0.0696876138872967,NA,0.0175172443326227,0.27582327643985
"Eif2b2","Eif2b2",415.023385352634,-0.0256805732025209,0.0461207536987352,NA,0.175876403674366,0.682438756766754
"Eif2b3","Eif2b3",222.559652094961,0.0194267927022679,0.0466213587821444,NA,0.260988606799134,0.77395641410427
"Eif2b4","Eif2b4",390.535908914768,-0.0144183392147515,0.044404123969703,NA,0.380223028037636,0.853418794760111
"Eif2b5","Eif2b5",746.691635744452,0.013590201659991,0.0349320710042003,NA,0.408799564444042,0.862526516291431
"Eif2d","Eif2d",406.617676490579,-0.000444812241124241,0.034825979655019,NA,0.977258951586276,0.998169362107612
"Eif2s1","Eif2s1",688.304435988813,0.0065351280564731,0.0335630633873045,NA,0.677052417701641,0.950720355693482
"Eif2s2","Eif2s2",1285.10637493786,-0.0102176806063032,0.0321271594631141,NA,0.514550426188197,0.902213858163013
"Eif2s3x","Eif2s3x",2249.89248824507,0.0436585920144736,0.0490136236808661,NA,0.055554474642697,0.455036453031433
"Eif2s3y","Eif2s3y",808.22907089995,0.0275367695062178,0.0472628188826563,NA,0.154473357491825,0.658437117121109
"Eif3a","Eif3a",3162.81379602309,0.0399879052445937,0.0364350394619589,NA,0.0463963676364426,0.423814422750765
