"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppp4r1l-ps","Ppp4r1l-ps",343.173368006479,0.0845136336881524,0.0758159861138381,NA,0.00993126896110938,0.199756789610162
"Ptp4a1","Ptp4a1",2002.56430274989,-0.0491082031162191,0.0478441501001307,NA,0.0742157531028454,0.480320781628974
"Rmrp","Rmrp",11.3956954023139,0.00191291738127441,0.0734350232736259,NA,0.792643075380737,0.954866706045027
"Septin2","Septin2",765.157347332645,-0.0403732409956887,0.0573228474665537,NA,0.11244403531493,0.553340266693789
"Snhg4","Snhg4",125.663321183507,0.044730835993512,0.0689973944737417,NA,0.0670108215626742,0.467633708665302
"St6galnac2","St6galnac2",76.5287932001845,0.00675380877421462,0.056732700409347,NA,0.709568711286432,0.932070397376862
"Tmem147os","Tmem147os",192.981370233586,0.0237359728845286,0.0547264759944119,NA,0.292129576057703,0.751513978881861
"Ube2d-ps","Ube2d-ps",309.170871639193,-0.00735357911243476,0.0458606405747014,NA,0.754751042362461,0.945484808260546
"Zc3h11a","Zc3h11a",1042.82439589306,-0.0286671944640157,0.091464512442461,NA,0.0644116451769197,0.457127244795529
"Zfp783","Zfp783",188.305436131338,0.0241506203989434,0.0574447722684615,NA,0.264475211235303,0.729475977526291
"Gm35558","Gm35558",38.1742195045622,0.00553093782174876,0.0625242722860937,NA,0.694641184288409,0.928663201708605
"Ndor1","Ndor1",390.134802954285,0.0589290551838082,0.0582616721598708,NA,0.0399982121350531,0.375602802379589
"Pakap","Pakap",1385.89512218687,-0.0150082663886311,0.0453769242173494,NA,0.534451834306212,0.882148088410274
"0610009B22Rik","0610009B22Rik",232.693256175225,-0.0253610728227452,0.0521264631723469,NA,0.284216848661412,0.746900877142199
"0610009E02Rik","0610009E02Rik",27.341617412321,-0.00716551461799071,0.0657029879403926,NA,0.57034307188483,0.891828532369039
"0610009L18Rik","0610009L18Rik",30.6989910749996,-0.00420545386016782,0.0619276669476886,NA,0.767838764597545,0.948349424545562
"0610010K14Rik","0610010K14Rik",181.519924535656,0.00114023654121715,0.0545116925190025,NA,0.95251404121232,0.989202919803101
"0610012G03Rik","0610012G03Rik",365.504154878008,-0.0157716655954821,0.0491257349115779,NA,0.496427378787295,0.864704027493343
"0610030E20Rik","0610030E20Rik",412.287007608004,0.0240503403628224,0.0441338524713757,NA,0.338252831227038,0.780482061180295
"0610040B10Rik","0610040B10Rik",32.0106675842843,0.00541737315504421,0.0642316025718008,NA,0.676907422933015,0.924096198856838
"0610040F04Rik","0610040F04Rik",11.0887123048912,0.0306489272917872,0.111701642620937,NA,0.0313733269282478,0.344045662449867
"0610040J01Rik","0610040J01Rik",55.1046759863067,-0.00847433235544925,0.060663056559378,NA,0.594483726131404,0.902229838417192
"1110002E22Rik","1110002E22Rik",46.2673409644979,-0.0197566667637898,0.0663277375504208,NA,0.241531180815994,0.713870692721238
"1110002L01Rik","1110002L01Rik",250.504408986013,-0.100156427244932,0.0984509626452438,NA,0.00507615552953182,0.143779164642176
"1110004F10Rik","1110004F10Rik",1546.13636737985,0.0289049163805418,0.0441552871665358,NA,0.257796422957729,0.72397922493547
"1110015O18Rik","1110015O18Rik",22.354370848221,0.00398206322651478,0.0657255622897601,NA,0.735871115129707,0.940404698360226
"1110017D15Rik","1110017D15Rik",16.9356896342086,-0.0110438846855791,0.0741445787735969,NA,0.301797034423404,0.757115243003696
"1110018N20Rik","1110018N20Rik",74.5350059385837,0.00413170194173074,0.0568796491791193,NA,0.815731101861682,0.956506173878499
"1110019D14Rik","1110019D14Rik",31.8144566866751,-0.0401224391225812,0.0982419210546375,NA,0.0371992152793809,0.366889741521323
"1110032A03Rik","1110032A03Rik",485.64908439798,0.0274971155770594,0.0467639049834252,NA,0.274308489835639,0.737523164718833
"1110032F04Rik","1110032F04Rik",207.294750268491,-0.0420556450611103,0.0602218918719412,NA,0.0962910067537192,0.52403882350257
"1110038B12Rik","1110038B12Rik",144.026483239017,-0.01468283920631,0.0530408310592466,NA,0.493905040006555,0.863098106862879
"1110038F14Rik","1110038F14Rik",198.633643616738,-0.00870301976409256,0.0495104725383347,NA,0.69653015573511,0.928861941327469
"1110046J04Rik","1110046J04Rik",47.8828781741181,-0.0285656227726468,0.0744168857862523,NA,0.113296219135045,0.554441309705656
"1110059E24Rik","1110059E24Rik",351.877904489326,0.0152220753602731,0.0488191455412392,NA,0.512266737483229,0.871908851479207
"1110059G10Rik","1110059G10Rik",227.651227137396,0.00469183221390543,0.0500241969542974,NA,0.82971763997655,0.960388497904093
"1110065P20Rik","1110065P20Rik",392.784120212174,0.0263175057128855,0.0507073417855474,NA,0.277272763766825,0.739230648876082
"1190005I06Rik","1190005I06Rik",73.6692626562025,0.00476667653566291,0.0585268880496487,NA,0.774862605451429,0.949710211860388
"1190007I07Rik","1190007I07Rik",66.5050684491388,0.000101509283850199,0.0570600714134469,NA,0.995347425947139,0.99911576502702
"1300002E11Rik","1300002E11Rik",119.179632000262,-0.00896938040313424,0.0545176021469973,NA,0.650640418588418,0.917701001756971
"1300014J16Rik","1300014J16Rik",20.0538148174978,0.00557805475703977,0.0648763471317139,NA,0.659409816930856,0.919602211059437
"1500002C15Rik","1500002C15Rik",25.2179610071455,-0.0087899401078187,0.0641559823602702,NA,0.528584252328174,0.880542349153933
"1500004A13Rik","1500004A13Rik",1582.20612687184,0.000754806853613072,0.0392974849014669,NA,0.975307846578082,0.992992995586962
"1500009L16Rik","1500009L16Rik",193.341591097004,-0.0415988376869295,0.0606988352489419,NA,0.0973991521099031,0.524673382994483
"1500011B03Rik","1500011B03Rik",1334.23309003474,-0.00878075068725905,0.037966145866851,NA,0.719464276710004,0.934927000075398
"1500015A07Rik","1500015A07Rik",76.1555614216833,-0.0122340990303829,0.0571650560924834,NA,0.516677786189777,0.874432905359452
"1500015L24Rik","1500015L24Rik",30.2644297403737,0.0072088153219878,0.0654113376752813,NA,0.573150575488773,0.892231193116385
"1500026H17Rik","1500026H17Rik",44.3947402521784,0.0162060960246329,0.0656430067563699,NA,0.305383583675761,0.758569687685675
"1600012H06Rik","1600012H06Rik",293.101495096074,0.0145547070737726,0.0473893067302459,NA,0.537564187591937,0.883121277353227
"1600014C10Rik","1600014C10Rik",531.539269060162,0.0108609725903934,0.0414500443354911,NA,0.657557284834754,0.918722063623181
"1600020E01Rik","1600020E01Rik",113.76504430452,-0.0203470356892955,0.0585413163299054,NA,0.313975476924269,0.762155564975043
"1600029O15Rik","1600029O15Rik",17.5001056258542,0.00670794952718017,0.0663355237530165,NA,0.581021176363313,0.896479795148678
"1700001L05Rik","1700001L05Rik",76.4744857556837,0.0243927364995182,0.0680946101767799,NA,0.175825369347222,0.64609599097228
"1700001L19Rik","1700001L19Rik",148.375925849068,-0.0584726251282504,0.0729980299616478,NA,0.0334414418423259,0.350411784619511
"1700001O22Rik","1700001O22Rik",55.9243434299893,0.0125386857631204,0.0618957404452531,NA,0.442047169285083,0.84130708382568
"1700003E16Rik","1700003E16Rik",339.964204826035,-0.0514132682518667,0.0655185630289076,NA,0.0536656685489221,0.419659189587782
"1700003M07Rik","1700003M07Rik",263.202387410533,-0.00288231154948102,0.0489558413200719,NA,0.896860750153823,0.97795596938419
"1700008J07Rik","1700008J07Rik",35.6836523376672,0.0085524435032652,0.0640827045025152,NA,0.538888093400555,0.883589056046551
"1700010I14Rik","1700010I14Rik",17.4972576821419,0.0248946292676177,0.0874319999086026,NA,0.0841321190299065,0.501071728405253
"1700016K19Rik","1700016K19Rik",25.4052312454907,-0.00170372386834829,0.0640780557923662,NA,0.891665719270496,0.976940514321739
"1700016P03Rik","1700016P03Rik",36.3686296821719,-0.01432548060595,0.0751445679242541,NA,0.230239128012956,0.701612729456148
"1700017B05Rik","1700017B05Rik",233.636354904052,-0.0104927051537575,0.047582089307457,NA,0.650988185654612,0.917701001756971
"1700018L02Rik","1700018L02Rik",12.8929577617839,0.0204034265351727,0.0910056310936411,NA,0.0837903068151203,0.500307175310452
"1700019D03Rik","1700019D03Rik",322.755257999682,-0.0315032958843102,0.0547424285131842,NA,0.192103166558156,0.664170973563254
"1700025G04Rik","1700025G04Rik",1444.76860250207,0.0348198604572115,0.0440538729727397,NA,0.181720836741578,0.653882268076013
"1700028E10Rik","1700028E10Rik",22.4799541153214,0.00726808867903732,0.0648889097158823,NA,0.578953186819881,0.89521705910796
"1700028K03Rik","1700028K03Rik",17.8756808383505,0.00739738063468887,0.0669783670475355,NA,0.539003421859778,0.883603051000915
"1700029I15Rik","1700029I15Rik",19.6147687184832,0.0013232726812772,0.0638666275509911,NA,0.91649839489451,0.981497782670025
"1700029J07Rik","1700029J07Rik",92.2807342238555,-0.0224489305013423,0.0610009108311689,NA,0.25692233372899,0.72397922493547
"1700030J22Rik","1700030J22Rik",108.710601534287,-0.0105810014030658,0.0561686442423362,NA,0.579733350201166,0.895514736477254
"1700030K09Rik","1700030K09Rik",129.014467094623,-0.0485968901285437,0.0691956154359947,NA,0.0561419156760237,0.429511333698612
"1700034H15Rik","1700034H15Rik",51.0625740243828,-0.0074930485122894,0.0616149672295738,NA,0.619621229009713,0.911053435524556
"1700037C18Rik","1700037C18Rik",54.9804085860736,-0.0175096160299523,0.0624863380660895,NA,0.320058372133532,0.769282640024477
"1700037H04Rik","1700037H04Rik",570.252092283443,-0.00953957973965106,0.0441630324830148,NA,0.691779312934234,0.927469902339266
"1700040D17Rik","1700040D17Rik",12.5170164584749,-0.00163549165663894,0.0683083325710587,NA,0.869498677397873,0.969687438555134
"1700047M11Rik","1700047M11Rik",296.728777506465,0.1317786591781,0.123760922021766,NA,0.00188534196082407,0.0834487012743577
"1700048O20Rik","1700048O20Rik",137.120441761812,-0.000175050038694184,0.0551220749973475,NA,0.992545754463765,0.99911576502702
"1700052K11Rik","1700052K11Rik",122.241334297435,-0.00298008775559077,0.0542024209256861,NA,0.877982170706397,0.972004226522171
"1700056N10Rik","1700056N10Rik",17.8720194670634,0.00360721451245709,0.0643866356145612,NA,0.77374758638428,0.949281869422334
"1700063D05Rik","1700063D05Rik",52.4344032367472,-0.0107517917595378,0.0645646932054501,NA,0.453962296448905,0.844701899079743
"1700066M21Rik","1700066M21Rik",561.594031340923,0.0197488871335126,0.0464056195803517,NA,0.417747755864166,0.831013880629223
"1700086L19Rik","1700086L19Rik",355.410318234897,-0.0153649931414048,0.0485208819263004,NA,0.510391184385474,0.871908851479207
"1700086O06Rik","1700086O06Rik",57.6011822134873,0.037949317061017,0.0785926285455896,NA,0.0667331163520063,0.467232914738967
"1700087I21Rik","1700087I21Rik",181.093563000794,0.0781592006113025,0.0938180439457865,NA,0.0115026732014898,0.215539477796784
"1700088E04Rik","1700088E04Rik",70.7427645345621,0.023742252825628,0.0636519189625009,NA,0.216867991928899,0.687565175372181
"1700096K18Rik","1700096K18Rik",35.4355014145148,0.0030969655291238,0.063755249047869,NA,0.809880831806707,0.956266723125721
"1700101I11Rik","1700101I11Rik",23.9128552193994,0.0148646668883729,0.0708993047993632,NA,0.267336767747668,0.73150170678834
"1700102P08Rik","1700102P08Rik",10.0847318934364,-0.0329999862948692,0.124894685086832,NA,0.0186661281013421,0.275654995846027
"1700109H08Rik","1700109H08Rik",52.2499581614655,0.00558534146963788,0.0599134462688539,NA,0.724239195799846,0.936841486589023
"1700112J16Rik","1700112J16Rik",20.4263119204357,-0.00353731735862243,0.0636673901201296,NA,0.785446807189445,0.952874466807167
"1700113A16Rik","1700113A16Rik",18.1200587989572,0.0296623939999502,0.0959437336619942,NA,0.054290847536094,0.421849177187547
"1700120C14Rik","1700120C14Rik",18.0592282385745,0.00724689052784125,0.0666582186669975,NA,0.550997549431066,0.886912095542581
"1700123M08Rik","1700123M08Rik",39.2314288851551,0.00292806167831571,0.0611425979108638,NA,0.841285305324128,0.963049892548054
"1700123O20Rik","1700123O20Rik",224.277603967228,-0.04676165354828,0.062982714695338,NA,0.0711903866510346,0.475500312688079
"1700124L16Rik","1700124L16Rik",18.3043977681264,-0.00250044932386956,0.0660562694054032,NA,0.825752913125188,0.95936832168318
"1810009A15Rik","1810009A15Rik",145.641022715573,-0.0276838493975517,0.0563590232861573,NA,0.226068145355893,0.698672216380789
"1810010H24Rik","1810010H24Rik",49.0070765857541,-0.0229651428849774,0.0695248964386657,NA,0.178570113675234,0.647540307304741
"1810013L24Rik","1810013L24Rik",1053.76303335948,0.0245221389401184,0.0433455702280362,NA,0.330764709863715,0.775776616597334
"1810020O05Rik","1810020O05Rik",56.9236820437648,0.0414638463336862,0.0861998036374482,NA,0.0473980844442198,0.397925067030188
"1810021B22Rik","1810021B22Rik",17.4367458342991,0.00929145383403336,0.0680520514893412,NA,0.44645202332705,0.841772763506362
"1810030O07Rik","1810030O07Rik",418.371076424216,-0.0216217024654001,0.0489401008553236,NA,0.367444586913176,0.800426767202817
"1810037I17Rik","1810037I17Rik",633.193456846185,-0.0281195531647259,0.0510529781623131,NA,0.249694421417379,0.72034162766298
"1810055G02Rik","1810055G02Rik",277.096537612061,-0.0122117023118983,0.0480849125918447,NA,0.598134302682137,0.902744412160112
"1810058I24Rik","1810058I24Rik",189.921341249923,0.0167795225320432,0.0522618395192941,NA,0.448694424171664,0.8425810145405
"1810059H22Rik","1810059H22Rik",21.9206060359925,-0.0102720260323626,0.0674541686864235,NA,0.423398222318795,0.834610811641938
"2010001A14Rik","2010001A14Rik",41.3434112387473,-0.00549857723678579,0.0599304057436636,NA,0.727930867956826,0.937997539441643
"2010001K21Rik","2010001K21Rik",14.13505941207,0.00676862487497948,0.0685864931946631,NA,0.540438745487695,0.883903400864854
"2010007H06Rik","2010007H06Rik",21.2363670016561,-0.0151787927226029,0.0733576223749632,NA,0.236044977658621,0.707453992147888
"2010204K13Rik","2010204K13Rik",168.365107921635,-0.0740951779343406,0.0892505465658024,NA,0.0139936474323725,0.239869533657389
"2010315B03Rik","2010315B03Rik",295.224399875862,-0.0362117976481941,0.0564695742739314,NA,0.143145901987951,0.603074294100233
"2010320M18Rik","2010320M18Rik",67.379697089043,0.0127443761902386,0.0618229539915914,NA,0.437424742286765,0.839535914638984
"2210016F16Rik","2210016F16Rik",162.20713168116,-0.009103956678941,0.055179091399261,NA,0.639560245149563,0.916389656019477
"2210016L21Rik","2210016L21Rik",1647.34772538826,-0.0199539452823823,0.0351835386369212,NA,0.412241533587773,0.828340663721511
"2210406O10Rik","2210406O10Rik",34.8744059825246,0.0224769215262028,0.0701905607701054,NA,0.178293541583925,0.647425428931458
"2210408F21Rik","2210408F21Rik",217.257603168129,-0.029451174240718,0.0572465279300246,NA,0.20065512532207,0.672910828317536
"2210408I21Rik","2210408I21Rik",203.167146543668,0.0191354631859054,0.0578994021963458,NA,0.342703540805051,0.783716651076188
"2210418O10Rik","2210418O10Rik",106.924768890854,0.00115039312779524,0.0783742856925137,NA,0.778363986762701,0.950534448879889
"2300009A05Rik","2300009A05Rik",130.897480596474,0.0249302590237789,0.0565693578332401,NA,0.26038501872319,0.726135125923391
"2310002F09Rik","2310002F09Rik",15.0071358349416,0.00931812751553497,0.0691048982343795,NA,0.428344718636767,0.836065134190796
"2310009B15Rik","2310009B15Rik",125.038956370945,-0.00100477373783554,0.0534776143332656,NA,0.95951931926295,0.99000579776663
"2310010J17Rik","2310010J17Rik",55.7953196479174,0.046880012856279,0.0894423959525324,NA,0.0362810036865083,0.363457698548604
"2310011J03Rik","2310011J03Rik",384.851059496231,-0.0383600499313741,0.0527711950226543,NA,0.137049698828675,0.59193251274467
"2310015A10Rik","2310015A10Rik",109.228549779959,0.00640590208818259,0.0548181041130304,NA,0.740001289922001,0.941936429740454
"2310022A10Rik","2310022A10Rik",351.298392607403,-0.00581905212072939,0.0443010743969434,NA,0.807492668984101,0.956266723125721
"2310022B05Rik","2310022B05Rik",1394.33690050636,0.0499289637323629,0.0411496160647623,NA,0.063769110230211,0.455821485181311
"2310030G06Rik","2310030G06Rik",30.7011327293149,0.0437747701983902,0.108856898761185,NA,0.0266862248329166,0.319550951465746
"2310033P09Rik","2310033P09Rik",159.335364185352,-0.0477475555114443,0.0723795821001934,NA,0.0536476690469387,0.419659189587782
"2310039H08Rik","2310039H08Rik",35.4970807584845,0.0023942808183658,0.0607819237350672,NA,0.871713866884941,0.970183692143954
"2310040G24Rik","2310040G24Rik",14.818319424237,-0.0104506151882319,0.069161566039178,NA,0.391208491190485,0.81669040500049
"2310057M21Rik","2310057M21Rik",472.876001905565,0.0346048424856057,0.046869474978361,NA,0.182357859221497,0.654248449543823
"2310058D17Rik","2310058D17Rik",58.1599287649196,-0.0449865118470024,0.0879852469032444,NA,0.0400567230689027,0.375602802379589
"2310061I04Rik","2310061I04Rik",708.368002975343,-0.0527150394411625,0.0507855454307585,NA,0.0593325793983872,0.443668087830764
"2410002F23Rik","2410002F23Rik",1073.46478776559,0.0720328473346941,0.0496482793616514,NA,0.0156888757308684,0.253112519555948
"2410004B18Rik","2410004B18Rik",440.475834650874,-0.0877871475069804,0.0671738157781668,NA,0.00797062959203149,0.177736065147496
"2410004P03Rik","2410004P03Rik",48.0735257118628,-0.0537158134220563,0.107383403827777,NA,0.0207973242345342,0.287950067513694
"2410006H16Rik","2410006H16Rik",242.237356220636,0.032403215213576,0.0583530046319872,NA,0.166424297612487,0.63342093090435
"2410018L13Rik","2410018L13Rik",25.5274631122569,0.00462436979416892,0.0655093025976563,NA,0.701538300054897,0.931346111346114
"2410022M11Rik","2410022M11Rik",41.2247447770623,0.024241374491101,0.0719570922462077,NA,0.152127702209649,0.613986546732676
"2500002B13Rik","2500002B13Rik",16.0634975564097,-0.0265647728796417,0.0869197351303139,NA,0.0804464966991501,0.493780437742912
"2500004C02Rik","2500004C02Rik",102.487798380496,-0.00229487564281365,0.0537625340673469,NA,0.907051057172305,0.978691553830547
"2510002D24Rik","2510002D24Rik",162.271900887758,0.0131438581006061,0.0520660877767994,NA,0.544201148033586,0.885424698833102
"2510009E07Rik","2510009E07Rik",1263.19585030595,0.11522288294787,0.0521084409292723,NA,0.000568341985679645,0.0393085565344151
"2510039O18Rik","2510039O18Rik",366.865149193964,-0.0251527357585329,0.0512898290082686,NA,0.29224836314613,0.751513978881861
"2600014E21Rik","2600014E21Rik",54.2978975367811,0.0107975832370205,0.0599167462944556,NA,0.523771195556721,0.878337803378538
"2610002M06Rik","2610002M06Rik",1321.53107945354,0.0148366950461966,0.0403455044085289,NA,0.548367911358577,0.886690977401186
"2610008E11Rik","2610008E11Rik",595.557078438973,0.00912815470409918,0.042191080801968,NA,0.707884228675184,0.931987141757678
"2610020C07Rik","2610020C07Rik",20.6758292943958,0.00719558525095778,0.0663306191485212,NA,0.558711416032151,0.88901787215471
"2610021A01Rik","2610021A01Rik",453.251988963913,-0.0143409830650073,0.0527095345595938,NA,0.505924261223014,0.869598816739837
"2610028E06Rik","2610028E06Rik",14.2592744568168,-0.00705066644808685,0.0713048032435506,NA,0.479027108515164,0.854917736949042
"2610035D17Rik","2610035D17Rik",225.041181492517,-0.00960162397983062,0.0510381368096591,NA,0.658335227294763,0.918997343557392
"2610037D02Rik","2610037D02Rik",49.2604967772883,0.0546084404777597,0.128064387503893,NA,0.0147195673651865,0.247245164305299
"2610042L04Rik","2610042L04Rik",12.5172508869361,-0.00632252212285404,0.0682962845064054,NA,0.567116791251939,0.891167505240636
"2610044O15Rik8","2610044O15Rik8",341.99912139635,0.0350478165669691,0.0504902949190498,NA,0.171154288396348,0.639575372394659
"2610306M01Rik","2610306M01Rik",66.0663914411987,-0.0048333099564808,0.0586234995303986,NA,0.771022790296931,0.94911855739585
"2610316D01Rik","2610316D01Rik",85.4935472853568,-0.0166257592491227,0.0612948494413718,NA,0.352245015454781,0.79004438392372
"2610507B11Rik","2610507B11Rik",4564.69706357739,0.0275116120287577,0.0393048134889466,NA,0.277330595604938,0.739230648876082
"2610507I01Rik","2610507I01Rik",369.068082130127,0.00814439200524655,0.0443585499164182,NA,0.733887697343835,0.93960122170062
"2700029L08Rik","2700029L08Rik",11.4580802446886,-0.0153319775304507,0.0870836231462621,NA,0.115694553619988,0.558978594158326
"2700038G22Rik","2700038G22Rik",17.560891589675,-0.0273287843175403,0.0927983198225086,NA,0.0644084793544979,0.457127244795529
"2700046A07Rik","2700046A07Rik",15.5066610353639,0.0136113144926728,0.0739821321236922,NA,0.253979772417523,0.721897630075172
"2700046G09Rik","2700046G09Rik",52.0606562643304,0.0272897789388881,0.0730464051540075,NA,0.12623177567143,0.574218034440567
"2700049A03Rik","2700049A03Rik",136.683069838327,-0.0206323722071071,0.0577781623288792,NA,0.316761633704739,0.764829411877875
"2700054A10Rik","2700054A10Rik",73.0462347000691,0.000617912313572437,0.0559836799014328,NA,0.972856370165013,0.992542033590113
"2700062C07Rik","2700062C07Rik",155.416678401588,-0.0222983029158285,0.0535324243804588,NA,0.325102618116265,0.771257181526941
"2700097O09Rik","2700097O09Rik",194.163029875399,0.019945274903707,0.0529987157435647,NA,0.37344815909335,0.804463713754389
"2810001G20Rik","2810001G20Rik",139.108914329058,-0.0158443423589522,0.0548833186782699,NA,0.446439931890381,0.841772763506362
"2810002D19Rik","2810002D19Rik",71.1760093489243,-0.0022042392534626,0.0571660198241993,NA,0.899142497785447,0.97795596938419
"2810004N23Rik","2810004N23Rik",275.727412611292,-0.0233238551690675,0.0488499109233768,NA,0.335957114250507,0.778826581337577
"2810013P06Rik","2810013P06Rik",323.734915211367,-0.0101040903111892,0.0472272677045933,NA,0.664307205750717,0.920872905211823
"2810021J22Rik","2810021J22Rik",212.028407618355,0.0272052701165891,0.0531759867514745,NA,0.251423903056528,0.721249745204372
"2810025M15Rik","2810025M15Rik",171.736206757818,0.00366211631487324,0.0513022322962026,NA,0.862379581869643,0.967963072565404
"2810029C07Rik","2810029C07Rik",154.811479859308,0.0153066313768237,0.0553407109429654,NA,0.454822746081024,0.844701899079743
"2810032G03Rik","2810032G03Rik",123.657424312005,-0.0808219182812487,0.095009689464687,NA,0.0103523048407545,0.204648121938094
"2810039B14Rik","2810039B14Rik",30.8861028099192,-0.000533939685634693,0.0623935454280324,NA,0.96865925240953,0.992069535311661
"2810049E08Rik","2810049E08Rik",44.7094058456296,0.0178535566527161,0.0637458658847771,NA,0.298762338466864,0.755223283206883
"2810402E24Rik","2810402E24Rik",52.9344198332553,0.0122614391668675,0.0614446005479999,NA,0.456598602666295,0.845085099669663
"2810403D21Rik","2810403D21Rik",20.4878885773358,0.0123113614856149,0.0691802576379912,NA,0.341040589944495,0.782548056949898
"2810405F17Rik","2810405F17Rik",23.5363081474746,-0.00881302381772394,0.065713548442262,NA,0.502328455902017,0.867783610536702
"2810407A14Rik","2810407A14Rik",10.3981640640161,-0.00599131466289984,0.0732255421393225,NA,0.492245973964108,0.862475456360657
"2810410L24Rik","2810410L24Rik",158.977966785843,0.0390660081285361,0.0682083289256225,NA,0.0882697442894523,0.509287665690897
"2810414N06Rik","2810414N06Rik",27.7117560386568,0.00174870862677537,0.0622485014630053,NA,0.898775955115485,0.97795596938419
"2810428J06Rik","2810428J06Rik",14.3864003086423,0.0198407117162643,0.0828309147714903,NA,0.122917130181939,0.56911052760381
"2810429I04Rik","2810429I04Rik",112.720417950104,0.0117750634472364,0.0592963062159289,NA,0.50206498418004,0.867627824900482
"2810455O05Rik","2810455O05Rik",108.161333336587,0.0193884863872447,0.0600904075740936,NA,0.314102436219166,0.76228842530367
"2810459M11Rik","2810459M11Rik",194.593128946449,0.0154976114831814,0.0532674681129491,NA,0.470970152746784,0.851331020305446
"2900005J15Rik","2900005J15Rik",33.5048268291723,0.00972095314111315,0.0624336955939132,NA,0.522024449874482,0.877893880945642
"2900026A02Rik","2900026A02Rik",1002.52856359035,0.00652407269335106,0.0452360407237647,NA,0.782899659979228,0.952474971064232
"2900040C04Rik","2900040C04Rik",13.7634664342439,-0.00403347867131032,0.070250659043609,NA,0.66787346201703,0.922072243160468
"2900045O20Rik","2900045O20Rik",12.5794802890521,0.0219836742837696,0.0938672780768662,NA,0.0709236107661218,0.475325427065976
"2900052L18Rik","2900052L18Rik",77.2853203442152,0.0322917282856777,0.0747367919652579,NA,0.0951982777725324,0.523425824846208
"2900052N01Rik","2900052N01Rik",910.655011331257,0.0238951134149804,0.047470800074633,NA,0.331662475817795,0.776616083222039
"2900060N12Rik","2900060N12Rik",78.9530273190622,-0.0030706157866723,0.0563500942306979,NA,0.86459441481455,0.968370607193999
